,V5,V2,symbol
538173,-0.31,-0.085,
538174,-0.295,-0.065,
538175,-0.305,-0.08,
538176,-0.315,-0.08,
538177,-0.32,-0.075,
538178,-0.315,-0.07,
538179,-0.305,-0.08,
538180,-0.305,-0.09,
538181,-0.31,-0.08,
538182,-0.32,-0.095,
538183,-0.325,-0.08,
538184,-0.305,-0.075,
538185,-0.305,-0.08,
538186,-0.315,-0.085,
538187,-0.315,-0.095,
538188,-0.325,-0.09,
538189,-0.315,-0.085,
538190,-0.31,-0.08,
538191,-0.3,-0.09,
538192,-0.295,-0.095,
538193,-0.31,-0.1,
538194,-0.315,-0.11,
538195,-0.295,-0.11,
538196,-0.29,-0.09,
538197,-0.275,-0.08,
538198,-0.29,-0.1,
538199,-0.295,-0.105,
538200,-0.32,-0.105,
538201,-0.31,-0.105,
538202,-0.31,-0.095,
538203,-0.29,-0.09,
538204,-0.295,-0.1,
538205,-0.32,-0.115,
538206,-0.32,-0.11,
538207,-0.305,-0.125,
538208,-0.275,-0.105,
538209,-0.27,-0.105,
538210,-0.27,-0.1,
538211,-0.285,-0.125,
538212,-0.295,-0.13,
538213,-0.305,-0.12,
538214,-0.3,-0.105,
538215,-0.28,-0.11,
538216,-0.265,-0.105,
538217,-0.28,-0.115,
538218,-0.29,-0.125,
538219,-0.28,-0.11,
538220,-0.27,-0.115,
538221,-0.26,-0.11,
538222,-0.26,-0.1,
538223,-0.27,-0.115,
538224,-0.28,-0.12,
538225,-0.27,-0.105,
538226,-0.265,-0.1,
538227,-0.26,-0.1,
538228,-0.255,-0.1,
538229,-0.255,-0.1,
538230,-0.255,-0.08,
538231,-0.245,0.015,
538232,-0.23,0.23,
538233,-0.2,0.64,
538234,-0.16,0.885,
538235,-0.105,0.75,
538236,0.075,0.47,
538237,0.47,0.32,
538238,0.84,0.28,
538239,0.875,0.23,
538240,0.565,0.15,/
538241,0.24,0.035,
538242,0.125,-0.11,
538243,0.155,-0.275,
538244,0.195,-0.475,
538245,0.205,-0.705,
538246,0.21,-0.965,
538247,0.2,-1.205,
538248,0.2,-1.41,
538249,0.195,-1.565,
538250,0.18,-1.72,
538251,0.16,-1.88,
538252,0.165,-2.08,
538253,0.155,-2.32,
538254,0.14,-2.525,
538255,0.135,-2.64,
538256,0.125,-2.73,
538257,0.09,-2.81,
538258,0.035,-2.9,
538259,-0.015,-2.985,
538260,-0.08,-3.025,
538261,-0.15,-3.065,
538262,-0.21,-3.065,
538263,-0.255,-3.085,
538264,-0.295,-3.1,
538265,-0.385,-3.12,
538266,-0.48,-3.135,
538267,-0.555,-3.12,
538268,-0.565,-3.12,
538269,-0.53,-3.095,
538270,-0.485,-3.08,
538271,-0.475,-3.08,
538272,-0.48,-3.02,
538273,-0.475,-2.935,
538274,-0.47,-2.81,
538275,-0.46,-2.65,
538276,-0.455,-2.475,
538277,-0.44,-2.28,
538278,-0.425,-2.05,
538279,-0.39,-1.78,
538280,-0.34,-1.495,
538281,-0.3,-1.225,
538282,-0.29,-0.975,
538283,-0.305,-0.74,
538284,-0.335,-0.52,
538285,-0.34,-0.305,
538286,-0.335,-0.105,
538287,-0.325,0.08,
538288,-0.335,0.265,
538289,-0.33,0.41,
538290,-0.335,0.54,
538291,-0.32,0.64,
538292,-0.305,0.71,
538293,-0.3,0.75,
538294,-0.31,0.785,
538295,-0.295,0.82,
538296,-0.295,0.845,
538297,-0.3,0.895,
538298,-0.29,0.925,
538299,-0.265,0.945,
538300,-0.265,0.955,
538301,-0.27,0.965,
538302,-0.27,0.985,
538303,-0.275,1.0,
538304,-0.255,1.02,
538305,-0.25,1.045,
538306,-0.245,1.045,
538307,-0.25,1.05,
538308,-0.245,1.065,
538309,-0.245,1.08,
538310,-0.23,1.11,
538311,-0.23,1.125,
538312,-0.24,1.145,
538313,-0.25,1.145,
538314,-0.255,1.16,
538315,-0.26,1.205,
538316,-0.26,1.245,
538317,-0.265,1.275,
538318,-0.265,1.305,
538319,-0.28,1.325,
538320,-0.305,1.335,
538321,-0.315,1.37,
538322,-0.305,1.405,
538323,-0.305,1.44,
538324,-0.305,1.455,
538325,-0.32,1.465,
538326,-0.335,1.5,
538327,-0.34,1.535,
538328,-0.325,1.565,
538329,-0.335,1.59,
538330,-0.33,1.62,
538331,-0.33,1.635,
538332,-0.34,1.655,
538333,-0.315,1.675,
538334,-0.285,1.695,
538335,-0.27,1.71,
538336,-0.28,1.725,
538337,-0.3,1.72,
538338,-0.32,1.72,
538339,-0.31,1.725,
538340,-0.305,1.735,
538341,-0.275,1.72,
538342,-0.27,1.695,
538343,-0.24,1.665,
538344,-0.225,1.64,
538345,-0.21,1.62,
538346,-0.205,1.59,
538347,-0.185,1.55,
538348,-0.195,1.51,
538349,-0.185,1.455,
538350,-0.19,1.415,
538351,-0.185,1.355,
538352,-0.16,1.315,
538353,-0.14,1.245,
538354,-0.13,1.19,
538355,-0.125,1.125,
538356,-0.13,1.055,
538357,-0.115,1.005,
538358,-0.105,0.95,
538359,-0.1,0.87,
538360,-0.08,0.8,
538361,-0.105,0.74,
538362,-0.115,0.675,
538363,-0.1,0.62,
538364,-0.08,0.59,
538365,-0.075,0.545,
538366,-0.09,0.49,
538367,-0.11,0.445,
538368,-0.125,0.405,
538369,-0.13,0.37,
538370,-0.12,0.345,
538371,-0.105,0.315,
538372,-0.11,0.28,
538373,-0.125,0.25,
538374,-0.135,0.22,
538375,-0.135,0.2,
538376,-0.135,0.2,
538377,-0.14,0.17,
538378,-0.135,0.16,
538379,-0.155,0.125,
538380,-0.17,0.12,
538381,-0.175,0.12,
538382,-0.155,0.12,
538383,-0.14,0.095,
538384,-0.15,0.09,
538385,-0.165,0.075,
538386,-0.19,0.07,
538387,-0.195,0.075,
538388,-0.195,0.09,
538389,-0.185,0.08,
538390,-0.19,0.075,
538391,-0.175,0.06,
538392,-0.17,0.05,
538393,-0.175,0.06,
538394,-0.16,0.065,
538395,-0.15,0.055,
538396,-0.155,0.055,
538397,-0.17,0.05,
538398,-0.185,0.035,
538399,-0.19,0.05,
538400,-0.19,0.055,
538401,-0.18,0.055,
538402,-0.17,0.055,
538403,-0.19,0.045,
538404,-0.215,0.04,
538405,-0.205,0.05,
538406,-0.205,0.065,
538407,-0.19,0.065,
538408,-0.19,0.06,
538409,-0.205,0.045,
538410,-0.21,0.04,
538411,-0.205,0.065,
538412,-0.195,0.06,
538413,-0.2,0.07,
538414,-0.205,0.06,
538415,-0.21,0.05,
538416,-0.21,0.05,
538417,-0.215,0.065,
538418,-0.205,0.055,
538419,-0.205,0.045,
538420,-0.205,0.065,
538421,-0.215,0.035,
538422,-0.22,0.04,
538423,-0.21,0.045,
538424,-0.21,0.055,
538425,-0.185,0.05,
538426,-0.195,0.04,
538427,-0.205,0.03,
538428,-0.205,0.025,
538429,-0.21,0.02,
538430,-0.21,0.03,
538431,-0.205,0.025,
538432,-0.205,0.015,
538433,-0.215,0.005,
538434,-0.225,0.005,
538435,-0.22,0.005,
538436,-0.215,0.005,
538437,-0.21,0.0,
538438,-0.205,-0.01,
538439,-0.205,-0.015,
538440,-0.22,-0.03,
538441,-0.235,-0.015,
538442,-0.23,-0.015,
538443,-0.22,-0.02,
538444,-0.21,-0.03,
538445,-0.225,-0.045,
538446,-0.225,-0.06,
538447,-0.22,-0.04,
538448,-0.22,-0.04,
538449,-0.21,-0.04,
538450,-0.205,-0.04,
538451,-0.22,-0.055,
538452,-0.235,-0.065,
538453,-0.235,-0.06,
538454,-0.22,-0.055,
538455,-0.225,-0.06,
538456,-0.225,-0.07,
538457,-0.23,-0.08,
538458,-0.235,-0.1,
538459,-0.225,-0.075,
538460,-0.22,-0.065,
538461,-0.225,-0.06,
538462,-0.225,-0.075,
538463,-0.235,-0.085,
538464,-0.24,-0.1,
538465,-0.24,-0.085,
538466,-0.225,-0.085,
538467,-0.22,-0.095,
538468,-0.23,-0.1,
538469,-0.235,-0.11,
538470,-0.245,-0.1,
538471,-0.24,-0.1,
538472,-0.25,-0.09,
538473,-0.245,-0.09,
538474,-0.23,-0.105,
538475,-0.24,-0.115,
538476,-0.25,-0.12,
538477,-0.26,-0.11,
538478,-0.245,-0.095,
538479,-0.225,-0.105,
538480,-0.225,-0.105,
538481,-0.25,-0.12,
538482,-0.245,-0.12,
538483,-0.245,-0.11,
538484,-0.235,-0.105,
538485,-0.225,-0.1,
538486,-0.23,-0.105,
538487,-0.245,-0.125,
538488,-0.25,-0.12,
538489,-0.25,-0.12,
538490,-0.24,-0.105,
538491,-0.23,-0.1,
538492,-0.23,-0.115,
538493,-0.24,-0.125,
538494,-0.255,-0.135,
538495,-0.25,-0.12,
538496,-0.24,-0.12,
538497,-0.235,-0.115,
538498,-0.25,-0.105,
538499,-0.245,-0.125,
538500,-0.25,-0.125,
538501,-0.255,-0.115,
538502,-0.255,-0.105,
538503,-0.24,-0.11,
538504,-0.235,-0.125,
538505,-0.245,-0.125,
538506,-0.255,-0.135,
538507,-0.26,-0.12,
538508,-0.245,-0.115,
538509,-0.23,-0.1,
538510,-0.225,-0.12,
538511,-0.24,-0.14,
538512,-0.24,-0.14,
538513,-0.235,-0.125,
538514,-0.235,-0.12,
538515,-0.235,-0.11,
538516,-0.225,-0.125,
538517,-0.235,-0.12,
538518,-0.24,-0.115,
538519,-0.235,-0.105,
538520,-0.23,-0.09,
538521,-0.215,-0.08,
538522,-0.22,-0.055,
538523,-0.21,0.065,
538524,-0.185,0.39,
538525,-0.155,0.81,
538526,-0.085,0.91,
538527,-0.005,0.675,
538528,0.215,0.415,
538529,0.585,0.305,
538530,0.875,0.29,
538531,0.82,0.25,/
538532,0.495,0.205,
538533,0.245,0.125,
538534,0.165,0.015,
538535,0.19,-0.15,
538536,0.215,-0.31,
538537,0.22,-0.495,
538538,0.23,-0.69,
538539,0.245,-0.925,
538540,0.24,-1.145,
538541,0.235,-1.335,
538542,0.23,-1.505,
538543,0.225,-1.655,
538544,0.22,-1.785,
538545,0.205,-1.95,
538546,0.195,-2.165,
538547,0.19,-2.37,
538548,0.18,-2.54,
538549,0.155,-2.655,
538550,0.135,-2.73,
538551,0.11,-2.81,
538552,0.07,-2.905,
538553,0.02,-2.985,
538554,-0.05,-3.025,
538555,-0.12,-3.045,
538556,-0.17,-3.055,
538557,-0.2,-3.07,
538558,-0.27,-3.09,
538559,-0.36,-3.1,
538560,-0.45,-3.12,
538561,-0.52,-3.115,
538562,-0.54,-3.09,
538563,-0.52,-3.1,
538564,-0.475,-3.08,
538565,-0.45,-3.07,
538566,-0.43,-3.045,
538567,-0.42,-2.98,
538568,-0.415,-2.88,
538569,-0.395,-2.765,
538570,-0.39,-2.63,
538571,-0.385,-2.46,
538572,-0.395,-2.265,
538573,-0.375,-2.04,
538574,-0.33,-1.8,
538575,-0.275,-1.545,
538576,-0.25,-1.3,
538577,-0.25,-1.075,
538578,-0.265,-0.86,
538579,-0.285,-0.625,
538580,-0.275,-0.41,
538581,-0.285,-0.23,
538582,-0.295,-0.055,
538583,-0.305,0.1,
538584,-0.335,0.265,
538585,-0.33,0.4,
538586,-0.31,0.53,
538587,-0.295,0.6,
538588,-0.28,0.65,
538589,-0.285,0.69,
538590,-0.285,0.725,
538591,-0.285,0.765,
538592,-0.295,0.8,
538593,-0.27,0.84,
538594,-0.265,0.86,
538595,-0.265,0.875,
538596,-0.28,0.9,
538597,-0.275,0.93,
538598,-0.27,0.965,
538599,-0.265,0.98,
538600,-0.275,1.0,
538601,-0.295,1.025,
538602,-0.3,1.035,
538603,-0.29,1.065,
538604,-0.275,1.095,
538605,-0.265,1.13,
538606,-0.26,1.145,
538607,-0.29,1.165,
538608,-0.3,1.185,
538609,-0.31,1.21,
538610,-0.305,1.245,
538611,-0.305,1.265,
538612,-0.3,1.285,
538613,-0.31,1.3,
538614,-0.325,1.32,
538615,-0.33,1.365,
538616,-0.32,1.405,
538617,-0.325,1.425,
538618,-0.325,1.445,
538619,-0.32,1.46,
538620,-0.31,1.49,
538621,-0.305,1.51,
538622,-0.295,1.535,
538623,-0.275,1.565,
538624,-0.275,1.585,
538625,-0.29,1.595,
538626,-0.285,1.61,
538627,-0.275,1.64,
538628,-0.265,1.665,
538629,-0.24,1.68,
538630,-0.235,1.69,
538631,-0.245,1.695,
538632,-0.245,1.695,
538633,-0.25,1.725,
538634,-0.24,1.76,
538635,-0.225,1.755,
538636,-0.225,1.76,
538637,-0.23,1.74,
538638,-0.225,1.75,
538639,-0.215,1.76,
538640,-0.21,1.785,
538641,-0.19,1.77,
538642,-0.2,1.765,
538643,-0.2,1.73,
538644,-0.215,1.705,
538645,-0.215,1.69,
538646,-0.205,1.665,
538647,-0.19,1.615,
538648,-0.19,1.585,
538649,-0.175,1.52,
538650,-0.19,1.475,
538651,-0.18,1.425,
538652,-0.16,1.395,
538653,-0.145,1.335,
538654,-0.145,1.275,
538655,-0.135,1.195,
538656,-0.135,1.14,
538657,-0.135,1.085,
538658,-0.125,1.015,
538659,-0.11,0.965,
538660,-0.11,0.9,
538661,-0.125,0.835,
538662,-0.12,0.765,
538663,-0.115,0.73,
538664,-0.105,0.69,
538665,-0.115,0.635,
538666,-0.1,0.575,
538667,-0.11,0.52,
538668,-0.115,0.48,
538669,-0.11,0.44,
538670,-0.11,0.4,
538671,-0.11,0.365,
538672,-0.105,0.32,
538673,-0.125,0.285,
538674,-0.14,0.26,
538675,-0.14,0.23,
538676,-0.135,0.225,
538677,-0.13,0.195,
538678,-0.13,0.17,
538679,-0.145,0.155,
538680,-0.155,0.125,
538681,-0.155,0.13,
538682,-0.16,0.115,
538683,-0.145,0.11,
538684,-0.16,0.09,
538685,-0.17,0.08,
538686,-0.18,0.06,
538687,-0.18,0.065,
538688,-0.175,0.055,
538689,-0.17,0.065,
538690,-0.17,0.065,
538691,-0.175,0.05,
538692,-0.2,0.04,
538693,-0.195,0.04,
538694,-0.185,0.05,
538695,-0.175,0.045,
538696,-0.18,0.05,
538697,-0.185,0.045,
538698,-0.205,0.04,
538699,-0.2,0.04,
538700,-0.195,0.055,
538701,-0.2,0.055,
538702,-0.185,0.045,
538703,-0.19,0.045,
538704,-0.205,0.05,
538705,-0.2,0.05,
538706,-0.2,0.075,
538707,-0.19,0.06,
538708,-0.2,0.04,
538709,-0.205,0.045,
538710,-0.22,0.04,
538711,-0.22,0.045,
538712,-0.21,0.075,
538713,-0.195,0.065,
538714,-0.2,0.06,
538715,-0.215,0.045,
538716,-0.22,0.045,
538717,-0.23,0.055,
538718,-0.225,0.065,
538719,-0.215,0.065,
538720,-0.21,0.055,
538721,-0.225,0.05,
538722,-0.235,0.045,
538723,-0.23,0.05,
538724,-0.22,0.055,
538725,-0.215,0.06,
538726,-0.22,0.055,
538727,-0.23,0.035,
538728,-0.235,0.03,
538729,-0.245,0.03,
538730,-0.22,0.035,
538731,-0.225,0.055,
538732,-0.235,0.04,
538733,-0.245,0.015,
538734,-0.24,0.015,
538735,-0.24,0.0,
538736,-0.23,0.02,
538737,-0.22,0.015,
538738,-0.23,0.015,
538739,-0.235,-0.005,
538740,-0.26,-0.005,
538741,-0.245,-0.01,
538742,-0.245,-0.005,
538743,-0.225,-0.005,
538744,-0.235,-0.01,
538745,-0.245,-0.02,
538746,-0.26,-0.03,
538747,-0.265,-0.04,
538748,-0.25,-0.03,
538749,-0.25,-0.02,
538750,-0.235,-0.04,
538751,-0.26,-0.05,
538752,-0.255,-0.06,
538753,-0.26,-0.055,
538754,-0.25,-0.05,
538755,-0.245,-0.065,
538756,-0.235,-0.06,
538757,-0.255,-0.08,
538758,-0.27,-0.09,
538759,-0.255,-0.085,
538760,-0.25,-0.075,
538761,-0.25,-0.075,
538762,-0.26,-0.075,
538763,-0.265,-0.1,
538764,-0.27,-0.09,
538765,-0.265,-0.1,
538766,-0.265,-0.095,
538767,-0.26,-0.09,
538768,-0.27,-0.085,
538769,-0.265,-0.095,
538770,-0.29,-0.115,
538771,-0.295,-0.11,
538772,-0.27,-0.09,
538773,-0.265,-0.1,
538774,-0.26,-0.1,
538775,-0.265,-0.12,
538776,-0.28,-0.11,
538777,-0.275,-0.11,
538778,-0.265,-0.12,
538779,-0.265,-0.11,
538780,-0.275,-0.105,
538781,-0.28,-0.13,
538782,-0.295,-0.13,
538783,-0.27,-0.12,
538784,-0.26,-0.11,
538785,-0.25,-0.105,
538786,-0.255,-0.105,
538787,-0.27,-0.13,
538788,-0.28,-0.135,
538789,-0.27,-0.13,
538790,-0.255,-0.11,
538791,-0.26,-0.13,
538792,-0.26,-0.12,
538793,-0.265,-0.13,
538794,-0.27,-0.145,
538795,-0.265,-0.135,
538796,-0.25,-0.13,
538797,-0.26,-0.125,
538798,-0.255,-0.12,
538799,-0.275,-0.145,
538800,-0.285,-0.145,
538801,-0.27,-0.135,
538802,-0.26,-0.125,
538803,-0.265,-0.125,
538804,-0.255,-0.135,
538805,-0.255,-0.135,
538806,-0.265,-0.145,
538807,-0.265,-0.135,
538808,-0.26,-0.12,
538809,-0.25,-0.125,
538810,-0.26,-0.135,
538811,-0.27,-0.135,
538812,-0.27,-0.135,
538813,-0.27,-0.145,
538814,-0.255,-0.125,
538815,-0.245,-0.13,
538816,-0.245,-0.125,
538817,-0.26,-0.145,
538818,-0.255,-0.14,
538819,-0.26,-0.13,
538820,-0.245,-0.13,
538821,-0.245,-0.125,
538822,-0.24,-0.13,
538823,-0.24,-0.13,
538824,-0.25,-0.115,
538825,-0.245,-0.085,
538826,-0.225,-0.04,
538827,-0.21,0.085,
538828,-0.195,0.385,
538829,-0.175,0.77,
538830,-0.15,0.94,
538831,-0.075,0.75,
538832,0.09,0.485,
538833,0.425,0.31,
538834,0.795,0.255,
538835,0.89,0.19,
538836,0.62,0.115,/
538837,0.3,0.035,
538838,0.155,-0.05,
538839,0.145,-0.175,
538840,0.175,-0.345,
538841,0.185,-0.535,
538842,0.165,-0.74,
538843,0.165,-0.965,
538844,0.17,-1.165,
538845,0.17,-1.34,
538846,0.185,-1.48,
538847,0.17,-1.625,
538848,0.15,-1.765,
538849,0.135,-1.94,
538850,0.135,-2.115,
538851,0.145,-2.34,
538852,0.14,-2.515,
538853,0.12,-2.635,
538854,0.09,-2.755,
538855,0.06,-2.84,
538856,0.04,-2.905,
538857,0.01,-2.98,
538858,-0.04,-3.035,
538859,-0.105,-3.065,
538860,-0.175,-3.1,
538861,-0.225,-3.11,
538862,-0.27,-3.11,
538863,-0.325,-3.105,
538864,-0.42,-3.125,
538865,-0.505,-3.135,
538866,-0.535,-3.125,
538867,-0.51,-3.125,
538868,-0.46,-3.11,
538869,-0.41,-3.095,
538870,-0.385,-3.065,
538871,-0.375,-3.03,
538872,-0.38,-2.955,
538873,-0.39,-2.84,
538874,-0.375,-2.69,
538875,-0.365,-2.53,
538876,-0.365,-2.345,
538877,-0.36,-2.15,
538878,-0.35,-1.925,
538879,-0.31,-1.665,
538880,-0.27,-1.41,
538881,-0.235,-1.16,
538882,-0.25,-0.945,
538883,-0.27,-0.75,
538884,-0.29,-0.55,
538885,-0.295,-0.35,
538886,-0.3,-0.16,
538887,-0.3,0.005,
538888,-0.3,0.17,
538889,-0.32,0.32,
538890,-0.32,0.44,
538891,-0.32,0.55,
538892,-0.3,0.63,
538893,-0.28,0.675,
538894,-0.29,0.71,
538895,-0.295,0.735,
538896,-0.3,0.765,
538897,-0.295,0.81,
538898,-0.29,0.845,
538899,-0.275,0.875,
538900,-0.275,0.9,
538901,-0.295,0.915,
538902,-0.295,0.94,
538903,-0.29,0.965,
538904,-0.28,0.995,
538905,-0.28,1.025,
538906,-0.285,1.04,
538907,-0.29,1.045,
538908,-0.305,1.07,
538909,-0.3,1.08,
538910,-0.285,1.12,
538911,-0.28,1.135,
538912,-0.29,1.15,
538913,-0.295,1.165,
538914,-0.305,1.18,
538915,-0.29,1.21,
538916,-0.295,1.245,
538917,-0.285,1.27,
538918,-0.285,1.285,
538919,-0.29,1.305,
538920,-0.31,1.32,
538921,-0.3,1.35,
538922,-0.31,1.395,
538923,-0.295,1.415,
538924,-0.285,1.435,
538925,-0.295,1.46,
538926,-0.3,1.49,
538927,-0.3,1.52,
538928,-0.29,1.555,
538929,-0.28,1.575,
538930,-0.27,1.6,
538931,-0.29,1.62,
538932,-0.29,1.635,
538933,-0.28,1.67,
538934,-0.275,1.705,
538935,-0.25,1.73,
538936,-0.26,1.75,
538937,-0.26,1.755,
538938,-0.275,1.765,
538939,-0.26,1.775,
538940,-0.245,1.81,
538941,-0.225,1.815,
538942,-0.22,1.81,
538943,-0.225,1.795,
538944,-0.215,1.79,
538945,-0.21,1.78,
538946,-0.2,1.775,
538947,-0.175,1.75,
538948,-0.16,1.725,
538949,-0.18,1.685,
538950,-0.175,1.645,
538951,-0.165,1.615,
538952,-0.145,1.575,
538953,-0.135,1.525,
538954,-0.13,1.475,
538955,-0.115,1.41,
538956,-0.125,1.335,
538957,-0.115,1.305,
538958,-0.11,1.26,
538959,-0.085,1.215,
538960,-0.09,1.155,
538961,-0.095,1.085,
538962,-0.095,1.015,
538963,-0.095,0.96,
538964,-0.085,0.92,
538965,-0.07,0.86,
538966,-0.08,0.795,
538967,-0.08,0.735,
538968,-0.095,0.68,
538969,-0.085,0.635,
538970,-0.085,0.6,
538971,-0.075,0.55,
538972,-0.08,0.51,
538973,-0.09,0.47,
538974,-0.1,0.42,
538975,-0.11,0.385,
538976,-0.1,0.365,
538977,-0.085,0.335,
538978,-0.1,0.305,
538979,-0.095,0.25,
538980,-0.11,0.23,
538981,-0.09,0.19,
538982,-0.095,0.18,
538983,-0.095,0.155,
538984,-0.1,0.12,
538985,-0.11,0.09,
538986,-0.11,0.055,
538987,-0.11,0.065,
538988,-0.105,0.06,
538989,-0.1,0.055,
538990,-0.105,0.02,
538991,-0.11,0.01,
538992,-0.13,-0.005,
538993,-0.145,0.0,
538994,-0.12,0.025,
538995,-0.12,0.02,
538996,-0.135,0.025,
538997,-0.155,0.02,
538998,-0.16,0.0,
538999,-0.18,0.005,
539000,-0.18,0.02,
539001,-0.175,0.01,
539002,-0.185,0.01,
539003,-0.195,-0.005,
539004,-0.21,-0.01,
539005,-0.215,-0.005,
539006,-0.2,0.01,
539007,-0.185,0.015,
539008,-0.195,0.01,
539009,-0.2,0.0,
539010,-0.215,0.0,
539011,-0.22,0.005,
539012,-0.2,0.015,
539013,-0.19,0.025,
539014,-0.195,0.035,
539015,-0.22,0.01,
539016,-0.22,0.015,
539017,-0.23,0.02,
539018,-0.22,0.02,
539019,-0.21,0.02,
539020,-0.215,0.035,
539021,-0.225,0.01,
539022,-0.23,0.015,
539023,-0.235,0.015,
539024,-0.23,0.02,
539025,-0.205,0.025,
539026,-0.23,0.015,
539027,-0.23,-0.005,
539028,-0.25,-0.01,
539029,-0.24,0.005,
539030,-0.23,0.0,
539031,-0.225,0.0,
539032,-0.225,-0.005,
539033,-0.245,-0.01,
539034,-0.245,-0.035,
539035,-0.245,-0.015,
539036,-0.24,-0.015,
539037,-0.245,-0.02,
539038,-0.225,-0.025,
539039,-0.245,-0.045,
539040,-0.255,-0.05,
539041,-0.26,-0.045,
539042,-0.25,-0.045,
539043,-0.255,-0.04,
539044,-0.24,-0.055,
539045,-0.255,-0.065,
539046,-0.27,-0.075,
539047,-0.275,-0.07,
539048,-0.275,-0.07,
539049,-0.255,-0.07,
539050,-0.26,-0.09,
539051,-0.27,-0.09,
539052,-0.28,-0.09,
539053,-0.275,-0.09,
539054,-0.285,-0.1,
539055,-0.265,-0.085,
539056,-0.27,-0.1,
539057,-0.275,-0.105,
539058,-0.275,-0.125,
539059,-0.295,-0.1,
539060,-0.275,-0.085,
539061,-0.275,-0.115,
539062,-0.265,-0.115,
539063,-0.275,-0.12,
539064,-0.285,-0.12,
539065,-0.295,-0.115,
539066,-0.27,-0.115,
539067,-0.265,-0.12,
539068,-0.265,-0.125,
539069,-0.28,-0.13,
539070,-0.29,-0.13,
539071,-0.295,-0.13,
539072,-0.285,-0.115,
539073,-0.275,-0.12,
539074,-0.265,-0.12,
539075,-0.285,-0.135,
539076,-0.3,-0.135,
539077,-0.3,-0.13,
539078,-0.285,-0.12,
539079,-0.27,-0.125,
539080,-0.275,-0.125,
539081,-0.285,-0.135,
539082,-0.275,-0.14,
539083,-0.285,-0.12,
539084,-0.27,-0.125,
539085,-0.265,-0.125,
539086,-0.275,-0.125,
539087,-0.275,-0.135,
539088,-0.285,-0.135,
539089,-0.285,-0.135,
539090,-0.265,-0.13,
539091,-0.265,-0.125,
539092,-0.275,-0.14,
539093,-0.275,-0.145,
539094,-0.295,-0.155,
539095,-0.285,-0.13,
539096,-0.275,-0.125,
539097,-0.265,-0.145,
539098,-0.265,-0.14,
539099,-0.265,-0.14,
539100,-0.27,-0.15,
539101,-0.275,-0.145,
539102,-0.27,-0.125,
539103,-0.27,-0.135,
539104,-0.265,-0.13,
539105,-0.285,-0.155,
539106,-0.285,-0.16,
539107,-0.29,-0.14,
539108,-0.275,-0.125,
539109,-0.255,-0.14,
539110,-0.26,-0.145,
539111,-0.26,-0.145,
539112,-0.27,-0.145,
539113,-0.27,-0.15,
539114,-0.25,-0.125,
539115,-0.245,-0.14,
539116,-0.235,-0.135,
539117,-0.235,-0.15,
539118,-0.245,-0.16,
539119,-0.245,-0.145,
539120,-0.24,-0.145,
539121,-0.245,-0.135,
539122,-0.24,-0.14,
539123,-0.24,-0.15,
539124,-0.26,-0.155,
539125,-0.245,-0.145,
539126,-0.24,-0.125,
539127,-0.225,-0.13,
539128,-0.225,-0.13,
539129,-0.23,-0.13,
539130,-0.225,-0.125,
539131,-0.22,-0.085,
539132,-0.205,0.015,
539133,-0.185,0.26,
539134,-0.175,0.665,
539135,-0.145,0.89,
539136,-0.095,0.735,
539137,0.035,0.465,
539138,0.335,0.31,
539139,0.715,0.27,
539140,0.855,0.215,
539141,0.66,0.145,/
539142,0.365,0.05,
539143,0.19,-0.035,
539144,0.175,-0.18,
539145,0.21,-0.325,
539146,0.215,-0.505,
539147,0.21,-0.715,
539148,0.195,-0.935,
539149,0.215,-1.15,
539150,0.22,-1.33,
539151,0.235,-1.48,
539152,0.245,-1.65,
539153,0.22,-1.8,
539154,0.2,-1.935,
539155,0.185,-2.095,
539156,0.195,-2.26,
539157,0.215,-2.435,
539158,0.21,-2.575,
539159,0.195,-2.675,
539160,0.155,-2.755,
539161,0.14,-2.825,
539162,0.11,-2.895,
539163,0.075,-2.965,
539164,0.025,-2.995,
539165,-0.03,-3.03,
539166,-0.08,-3.065,
539167,-0.145,-3.075,
539168,-0.185,-3.085,
539169,-0.245,-3.09,
539170,-0.33,-3.09,
539171,-0.41,-3.105,
539172,-0.45,-3.09,
539173,-0.43,-3.095,
539174,-0.375,-3.075,
539175,-0.33,-3.065,
539176,-0.33,-3.045,
539177,-0.34,-3.005,
539178,-0.35,-2.94,
539179,-0.365,-2.83,
539180,-0.365,-2.695,
539181,-0.355,-2.545,
539182,-0.37,-2.39,
539183,-0.365,-2.2,
539184,-0.355,-1.975,
539185,-0.33,-1.72,
539186,-0.29,-1.46,
539187,-0.26,-1.205,
539188,-0.255,-0.975,
539189,-0.27,-0.765,
539190,-0.29,-0.535,
539191,-0.29,-0.315,
539192,-0.295,-0.14,
539193,-0.295,0.035,
539194,-0.31,0.195,
539195,-0.34,0.335,
539196,-0.325,0.46,
539197,-0.32,0.56,
539198,-0.29,0.63,
539199,-0.275,0.695,
539200,-0.285,0.715,
539201,-0.28,0.75,
539202,-0.28,0.78,
539203,-0.285,0.82,
539204,-0.265,0.86,
539205,-0.265,0.885,
539206,-0.26,0.9,
539207,-0.275,0.93,
539208,-0.285,0.955,
539209,-0.29,0.985,
539210,-0.28,1.01,
539211,-0.265,1.03,
539212,-0.26,1.055,
539213,-0.275,1.06,
539214,-0.28,1.085,
539215,-0.29,1.115,
