,V5,V2,symbol
542341,-0.54,-0.005,
542342,-0.615,-0.015,
542343,-0.66,-0.035,
542344,-0.705,-0.05,
542345,-0.735,-0.05,
542346,-0.76,-0.045,
542347,-0.775,-0.05,
542348,-0.795,-0.075,
542349,-0.815,-0.11,
542350,-0.83,-0.16,
542351,-0.835,-0.205,
542352,-0.825,-0.235,
542353,-0.8,-0.245,
542354,-0.775,-0.265,
542355,-0.775,-0.3,
542356,-0.78,-0.335,
542357,-0.79,-0.37,
542358,-0.78,-0.395,
542359,-0.745,-0.42,
542360,-0.715,-0.445,
542361,-0.69,-0.49,
542362,-0.67,-0.535,
542363,-0.64,-0.585,
542364,-0.58,-0.605,
542365,-0.515,-0.6,
542366,-0.465,-0.58,
542367,-0.43,-0.54,
542368,-0.395,-0.515,
542369,-0.36,-0.47,
542370,-0.32,-0.405,
542371,-0.275,-0.335,
542372,-0.25,-0.28,
542373,-0.24,-0.22,
542374,-0.23,-0.2,
542375,-0.235,-0.165,
542376,-0.215,-0.13,
542377,-0.18,-0.095,
542378,-0.155,-0.09,
542379,-0.145,-0.08,
542380,-0.13,-0.095,
542381,-0.115,-0.07,
542382,-0.095,-0.075,
542383,-0.09,-0.05,
542384,-0.09,-0.05,
542385,-0.09,-0.04,
542386,-0.105,-0.045,
542387,-0.095,-0.03,
542388,-0.09,-0.01,
542389,-0.09,-0.01,
542390,-0.095,-0.02,
542391,-0.1,-0.015,
542392,-0.11,-0.005,
542393,-0.12,0.015,
542394,-0.1,0.04,
542395,-0.085,0.06,
542396,-0.08,0.08,
542397,-0.075,0.085,
542398,-0.075,0.08,
542399,-0.08,0.08,
542400,-0.06,0.09,
542401,-0.05,0.1,
542402,-0.04,0.105,
542403,-0.045,0.105,
542404,-0.055,0.09,
542405,-0.06,0.09,
542406,-0.055,0.105,
542407,-0.045,0.12,
542408,-0.025,0.125,
542409,-0.03,0.12,
542410,-0.035,0.12,
542411,-0.04,0.105,
542412,-0.04,0.13,
542413,-0.025,0.14,
542414,-0.01,0.14,
542415,-0.015,0.135,
542416,-0.01,0.135,
542417,-0.025,0.135,
542418,-0.025,0.145,
542419,-0.005,0.16,
542420,0.01,0.17,
542421,0.01,0.165,
542422,-0.005,0.145,
542423,0.005,0.15,
542424,0.01,0.17,
542425,0.025,0.185,
542426,0.04,0.19,
542427,0.065,0.19,
542428,0.035,0.185,
542429,0.015,0.195,
542430,0.015,0.2,
542431,0.02,0.215,
542432,0.055,0.225,
542433,0.05,0.21,
542434,0.06,0.22,
542435,0.05,0.225,
542436,0.065,0.235,
542437,0.055,0.26,
542438,0.08,0.255,
542439,0.08,0.255,
542440,0.08,0.245,
542441,0.065,0.25,
542442,0.075,0.26,
542443,0.09,0.275,
542444,0.09,0.285,
542445,0.1,0.285,
542446,0.09,0.285,
542447,0.09,0.29,
542448,0.085,0.31,
542449,0.09,0.32,
542450,0.09,0.31,
542451,0.095,0.315,
542452,0.09,0.31,
542453,0.09,0.315,
542454,0.1,0.325,
542455,0.105,0.34,
542456,0.11,0.345,
542457,0.11,0.34,
542458,0.1,0.315,
542459,0.08,0.335,
542460,0.085,0.35,
542461,0.085,0.355,
542462,0.095,0.345,
542463,0.095,0.35,
542464,0.085,0.33,
542465,0.075,0.335,
542466,0.075,0.35,
542467,0.08,0.35,
542468,0.06,0.33,
542469,0.04,0.335,
542470,0.025,0.31,
542471,0.005,0.315,
542472,0.005,0.315,
542473,0.01,0.32,
542474,-0.005,0.315,
542475,-0.01,0.295,
542476,-0.035,0.28,
542477,-0.05,0.285,
542478,-0.04,0.28,
542479,-0.045,0.275,
542480,-0.04,0.265,
542481,-0.045,0.26,
542482,-0.055,0.245,
542483,-0.065,0.225,
542484,-0.085,0.245,
542485,-0.085,0.235,
542486,-0.075,0.235,
542487,-0.085,0.22,
542488,-0.105,0.2,
542489,-0.1,0.195,
542490,-0.11,0.2,
542491,-0.105,0.195,
542492,-0.105,0.19,
542493,-0.12,0.185,
542494,-0.125,0.17,
542495,-0.13,0.16,
542496,-0.125,0.175,
542497,-0.115,0.165,
542498,-0.12,0.17,
542499,-0.125,0.17,
542500,-0.14,0.145,
542501,-0.145,0.145,
542502,-0.14,0.14,
542503,-0.14,0.145,
542504,-0.135,0.155,
542505,-0.135,0.135,
542506,-0.155,0.135,
542507,-0.155,0.12,
542508,-0.16,0.135,
542509,-0.145,0.135,
542510,-0.145,0.135,
542511,-0.145,0.135,
542512,-0.15,0.12,
542513,-0.165,0.11,
542514,-0.16,0.12,
542515,-0.16,0.13,
542516,-0.155,0.13,
542517,-0.155,0.12,
542518,-0.165,0.115,
542519,-0.185,0.11,
542520,-0.16,0.12,
542521,-0.16,0.125,
542522,-0.155,0.125,
542523,-0.165,0.115,
542524,-0.17,0.11,
542525,-0.185,0.11,
542526,-0.195,0.12,
542527,-0.165,0.12,
542528,-0.18,0.12,
542529,-0.17,0.12,
542530,-0.18,0.105,
542531,-0.19,0.1,
542532,-0.195,0.105,
542533,-0.19,0.115,
542534,-0.175,0.11,
542535,-0.175,0.105,
542536,-0.19,0.1,
542537,-0.195,0.1,
542538,-0.2,0.11,
542539,-0.19,0.12,
542540,-0.185,0.11,
542541,-0.19,0.11,
542542,-0.2,0.095,
542543,-0.2,0.09,
542544,-0.2,0.095,
542545,-0.19,0.105,
542546,-0.195,0.095,
542547,-0.185,0.1,
542548,-0.2,0.075,
542549,-0.22,0.085,
542550,-0.22,0.085,
542551,-0.21,0.105,
542552,-0.195,0.09,
542553,-0.195,0.09,
542554,-0.2,0.075,
542555,-0.225,0.08,
542556,-0.22,0.07,
542557,-0.215,0.09,
542558,-0.195,0.08,
542559,-0.21,0.08,
542560,-0.2,0.07,
542561,-0.215,0.07,
542562,-0.225,0.08,
542563,-0.205,0.08,
542564,-0.2,0.075,
542565,-0.205,0.065,
542566,-0.225,0.065,
542567,-0.22,0.06,
542568,-0.22,0.075,
542569,-0.215,0.075,
542570,-0.205,0.07,
542571,-0.22,0.065,
542572,-0.235,0.05,
542573,-0.23,0.045,
542574,-0.225,0.05,
542575,-0.225,0.075,
542576,-0.205,0.07,
542577,-0.21,0.065,
542578,-0.23,0.05,
542579,-0.22,0.04,
542580,-0.225,0.055,
542581,-0.22,0.06,
542582,-0.21,0.07,
542583,-0.235,0.06,
542584,-0.235,0.045,
542585,-0.235,0.045,
542586,-0.23,0.05,
542587,-0.225,0.06,
542588,-0.22,0.065,
542589,-0.215,0.06,
542590,-0.215,0.035,
542591,-0.24,0.04,
542592,-0.225,0.05,
542593,-0.21,0.07,
542594,-0.205,0.06,
542595,-0.2,0.06,
542596,-0.215,0.065,
542597,-0.21,0.055,
542598,-0.19,0.065,
542599,-0.16,0.08,
542600,-0.13,0.085,
542601,-0.08,0.09,
542602,0.035,0.105,
542603,0.325,0.185,
542604,0.79,0.395,
542605,0.97,0.745,
542606,0.66,0.89,
542607,0.24,0.71,/
542608,0.045,0.44,
542609,0.04,0.315,
542610,0.075,0.29,
542611,0.065,0.285,
542612,0.045,0.26,
542613,0.015,0.235,
542614,-0.01,0.225,
542615,-0.025,0.21,
542616,-0.015,0.205,
542617,-0.02,0.205,
542618,-0.025,0.18,
542619,-0.035,0.155,
542620,-0.05,0.14,
542621,-0.07,0.13,
542622,-0.075,0.12,
542623,-0.08,0.12,
542624,-0.09,0.115,
542625,-0.11,0.115,
542626,-0.13,0.105,
542627,-0.16,0.09,
542628,-0.21,0.08,
542629,-0.225,0.085,
542630,-0.245,0.065,
542631,-0.265,0.045,
542632,-0.3,0.025,
542633,-0.385,0.015,
542634,-0.455,0.005,
542635,-0.515,0.01,
542636,-0.545,0.0,
542637,-0.57,0.0,
542638,-0.605,-0.02,
542639,-0.645,-0.04,
542640,-0.68,-0.05,
542641,-0.68,-0.08,
542642,-0.695,-0.115,
542643,-0.7,-0.165,
542644,-0.7,-0.205,
542645,-0.72,-0.225,
542646,-0.705,-0.245,
542647,-0.705,-0.265,
542648,-0.7,-0.295,
542649,-0.71,-0.33,
542650,-0.7,-0.385,
542651,-0.71,-0.42,
542652,-0.655,-0.44,
542653,-0.63,-0.48,
542654,-0.595,-0.535,
542655,-0.555,-0.565,
542656,-0.51,-0.585,
542657,-0.48,-0.57,
542658,-0.45,-0.525,
542659,-0.41,-0.47,
542660,-0.36,-0.425,
542661,-0.325,-0.375,
542662,-0.295,-0.34,
542663,-0.285,-0.29,
542664,-0.275,-0.215,
542665,-0.255,-0.165,
542666,-0.24,-0.15,
542667,-0.235,-0.12,
542668,-0.225,-0.12,
542669,-0.24,-0.105,
542670,-0.225,-0.1,
542671,-0.215,-0.08,
542672,-0.185,-0.075,
542673,-0.175,-0.075,
542674,-0.175,-0.085,
542675,-0.19,-0.085,
542676,-0.19,-0.065,
542677,-0.18,-0.05,
542678,-0.175,-0.045,
542679,-0.18,-0.04,
542680,-0.19,-0.055,
542681,-0.215,-0.035,
542682,-0.205,-0.01,
542683,-0.18,0.01,
542684,-0.17,0.015,
542685,-0.16,0.025,
542686,-0.16,0.04,
542687,-0.16,0.06,
542688,-0.15,0.07,
542689,-0.13,0.095,
542690,-0.12,0.08,
542691,-0.12,0.085,
542692,-0.12,0.07,
542693,-0.12,0.07,
542694,-0.115,0.08,
542695,-0.1,0.095,
542696,-0.09,0.095,
542697,-0.07,0.09,
542698,-0.075,0.07,
542699,-0.07,0.075,
542700,-0.06,0.085,
542701,-0.05,0.095,
542702,-0.045,0.09,
542703,-0.025,0.09,
542704,-0.03,0.08,
542705,-0.04,0.08,
542706,-0.03,0.085,
542707,-0.01,0.115,
542708,0.0,0.11,
542709,0.005,0.115,
542710,0.01,0.105,
542711,0.02,0.1,
542712,0.015,0.105,
542713,0.05,0.11,
542714,0.05,0.125,
542715,0.05,0.135,
542716,0.04,0.135,
542717,0.035,0.14,
542718,0.03,0.14,
542719,0.035,0.145,
542720,0.035,0.14,
542721,0.03,0.145,
542722,0.015,0.125,
542723,0.01,0.13,
542724,0.02,0.15,
542725,0.025,0.165,
542726,0.03,0.165,
542727,0.01,0.16,
542728,0.01,0.145,
542729,0.005,0.155,
542730,0.02,0.17,
542731,0.025,0.175,
542732,0.03,0.175,
542733,0.04,0.175,
542734,0.03,0.175,
542735,0.03,0.165,
542736,0.025,0.185,
542737,0.045,0.2,
542738,0.06,0.2,
542739,0.045,0.195,
542740,0.035,0.2,
542741,0.025,0.2,
542742,0.04,0.225,
542743,0.04,0.225,
542744,0.055,0.24,
542745,0.055,0.23,
542746,0.035,0.235,
542747,0.045,0.235,
542748,0.045,0.24,
542749,0.06,0.245,
542750,0.06,0.255,
542751,0.065,0.25,
542752,0.05,0.245,
542753,0.04,0.24,
542754,0.045,0.26,
542755,0.045,0.265,
542756,0.05,0.26,
542757,0.05,0.265,
542758,0.035,0.25,
542759,0.025,0.24,
542760,0.025,0.25,
542761,0.02,0.255,
542762,0.03,0.255,
542763,0.02,0.25,
542764,0.0,0.245,
542765,-0.02,0.235,
542766,-0.025,0.235,
542767,-0.015,0.235,
542768,-0.02,0.24,
542769,-0.035,0.235,
542770,-0.035,0.225,
542771,-0.05,0.215,
542772,-0.06,0.215,
542773,-0.06,0.22,
542774,-0.05,0.205,
542775,-0.065,0.2,
542776,-0.065,0.18,
542777,-0.09,0.165,
542778,-0.095,0.18,
542779,-0.09,0.175,
542780,-0.08,0.17,
542781,-0.09,0.165,
542782,-0.1,0.155,
542783,-0.105,0.14,
542784,-0.12,0.14,
542785,-0.105,0.135,
542786,-0.105,0.14,
542787,-0.105,0.135,
542788,-0.12,0.13,
542789,-0.125,0.115,
542790,-0.13,0.12,
542791,-0.12,0.125,
542792,-0.12,0.12,
542793,-0.125,0.105,
542794,-0.13,0.095,
542795,-0.13,0.095,
542796,-0.13,0.095,
542797,-0.14,0.11,
542798,-0.135,0.09,
542799,-0.145,0.09,
542800,-0.14,0.085,
542801,-0.14,0.07,
542802,-0.15,0.08,
542803,-0.15,0.085,
542804,-0.135,0.075,
542805,-0.145,0.08,
542806,-0.14,0.075,
542807,-0.155,0.06,
542808,-0.155,0.06,
542809,-0.15,0.075,
542810,-0.14,0.08,
542811,-0.145,0.075,
542812,-0.155,0.05,
542813,-0.17,0.05,
542814,-0.16,0.06,
542815,-0.16,0.065,
542816,-0.155,0.07,
542817,-0.155,0.06,
542818,-0.16,0.05,
542819,-0.18,0.045,
542820,-0.175,0.045,
542821,-0.175,0.055,
542822,-0.17,0.06,
542823,-0.17,0.05,
542824,-0.18,0.04,
542825,-0.19,0.04,
542826,-0.185,0.05,
542827,-0.185,0.06,
542828,-0.17,0.06,
542829,-0.185,0.055,
542830,-0.18,0.04,
542831,-0.195,0.045,
542832,-0.185,0.04,
542833,-0.195,0.055,
542834,-0.19,0.05,
542835,-0.19,0.05,
542836,-0.2,0.03,
542837,-0.215,0.025,
542838,-0.22,0.045,
542839,-0.2,0.055,
542840,-0.195,0.045,
542841,-0.215,0.035,
542842,-0.215,0.02,
542843,-0.225,0.035,
542844,-0.225,0.03,
542845,-0.205,0.04,
542846,-0.205,0.04,
542847,-0.215,0.045,
542848,-0.22,0.03,
542849,-0.24,0.03,
542850,-0.235,0.035,
542851,-0.225,0.035,
542852,-0.23,0.035,
542853,-0.225,0.03,
542854,-0.225,0.02,
542855,-0.25,0.02,
542856,-0.245,0.03,
542857,-0.24,0.035,
542858,-0.24,0.025,
542859,-0.24,0.02,
542860,-0.245,0.02,
542861,-0.265,0.005,
542862,-0.25,0.015,
542863,-0.245,0.04,
542864,-0.235,0.03,
542865,-0.23,0.015,
542866,-0.245,0.015,
542867,-0.26,0.01,
542868,-0.26,0.01,
542869,-0.245,0.02,
542870,-0.255,0.02,
542871,-0.245,0.03,
542872,-0.255,0.01,
542873,-0.26,0.005,
542874,-0.26,0.005,
542875,-0.25,0.025,
542876,-0.245,0.02,
542877,-0.245,0.01,
542878,-0.245,0.005,
542879,-0.26,0.005,
542880,-0.255,0.005,
542881,-0.255,0.015,
542882,-0.24,0.01,
542883,-0.255,0.01,
542884,-0.26,0.005,
542885,-0.27,0.0,
542886,-0.265,0.005,
542887,-0.25,0.02,
542888,-0.24,0.005,
542889,-0.25,0.01,
542890,-0.25,0.005,
542891,-0.265,0.015,
542892,-0.245,0.005,
542893,-0.235,0.035,
542894,-0.225,0.03,
542895,-0.22,0.025,
542896,-0.23,0.02,
542897,-0.24,0.005,
542898,-0.245,0.015,
542899,-0.225,0.025,
542900,-0.22,0.02,
542901,-0.205,0.02,
542902,-0.215,0.03,
542903,-0.2,0.02,
542904,-0.18,0.03,
542905,-0.125,0.055,
542906,-0.065,0.07,
542907,0.165,0.105,
542908,0.6,0.265,
542909,0.815,0.625,
542910,0.575,0.835,
542911,0.2,0.69,/
542912,0.025,0.415,
542913,0.005,0.28,
542914,0.03,0.245,
542915,0.02,0.225,
542916,-0.01,0.225,
542917,-0.035,0.22,
542918,-0.055,0.205,
542919,-0.05,0.195,
542920,-0.07,0.175,
542921,-0.075,0.16,
542922,-0.07,0.155,
542923,-0.085,0.145,
542924,-0.08,0.13,
542925,-0.09,0.115,
542926,-0.115,0.11,
542927,-0.145,0.105,
542928,-0.15,0.12,
542929,-0.16,0.12,
542930,-0.18,0.1,
542931,-0.215,0.075,
542932,-0.23,0.055,
542933,-0.27,0.05,
542934,-0.29,0.05,
542935,-0.34,0.04,
542936,-0.405,0.03,
542937,-0.47,0.015,
542938,-0.525,0.005,
542939,-0.55,-0.005,
542940,-0.57,0.0,
542941,-0.6,-0.015,
542942,-0.625,-0.035,
542943,-0.645,-0.075,
542944,-0.665,-0.135,
542945,-0.69,-0.175,
542946,-0.67,-0.19,
542947,-0.655,-0.205,
542948,-0.675,-0.255,
542949,-0.69,-0.29,
542950,-0.705,-0.36,
542951,-0.715,-0.4,
542952,-0.68,-0.45,
542953,-0.635,-0.48,
542954,-0.605,-0.53,
542955,-0.575,-0.57,
542956,-0.545,-0.61,
542957,-0.495,-0.595,
542958,-0.45,-0.54,
542959,-0.405,-0.485,
542960,-0.355,-0.435,
542961,-0.32,-0.39,
542962,-0.305,-0.335,
542963,-0.285,-0.29,
542964,-0.265,-0.225,
542965,-0.25,-0.165,
542966,-0.245,-0.145,
542967,-0.24,-0.135,
542968,-0.23,-0.145,
542969,-0.23,-0.14,
542970,-0.225,-0.135,
542971,-0.225,-0.115,
542972,-0.2,-0.11,
542973,-0.195,-0.11,
542974,-0.205,-0.11,
542975,-0.205,-0.11,
542976,-0.21,-0.095,
542977,-0.205,-0.09,
542978,-0.2,-0.09,
542979,-0.195,-0.09,
542980,-0.185,-0.09,
542981,-0.205,-0.08,
542982,-0.195,-0.075,
542983,-0.175,-0.045,
542984,-0.155,-0.03,
542985,-0.15,-0.005,
542986,-0.145,-0.01,
542987,-0.15,0.015,
542988,-0.135,0.02,
542989,-0.13,0.04,
542990,-0.11,0.04,
542991,-0.11,0.035,
542992,-0.11,0.035,
542993,-0.115,0.035,
542994,-0.115,0.04,
542995,-0.105,0.06,
542996,-0.085,0.06,
542997,-0.1,0.04,
542998,-0.085,0.045,
542999,-0.1,0.05,
543000,-0.095,0.065,
543001,-0.08,0.08,
543002,-0.075,0.08,
543003,-0.08,0.07,
543004,-0.08,0.065,
543005,-0.095,0.075,
543006,-0.09,0.08,
543007,-0.075,0.1,
543008,-0.065,0.105,
543009,-0.065,0.11,
543010,-0.07,0.09,
543011,-0.075,0.1,
543012,-0.065,0.115,
543013,-0.05,0.13,
543014,-0.05,0.13,
543015,-0.045,0.145,
543016,-0.045,0.13,
543017,-0.055,0.14,
543018,-0.05,0.16,
543019,-0.05,0.165,
543020,-0.025,0.175,
543021,-0.025,0.17,
543022,-0.045,0.175,
543023,-0.06,0.175,
543024,-0.035,0.18,
543025,-0.025,0.2,
543026,-0.015,0.2,
543027,-0.01,0.205,
543028,-0.02,0.2,
543029,-0.025,0.195,
543030,-0.015,0.21,
543031,-0.005,0.225,
543032,0.01,0.22,
543033,0.025,0.22,
543034,0.03,0.21,
543035,0.015,0.215,
543036,0.025,0.235,
543037,0.055,0.25,
543038,0.055,0.24,
543039,0.06,0.23,
543040,0.05,0.24,
543041,0.04,0.25,
543042,0.055,0.255,
543043,0.08,0.265,
543044,0.095,0.27,
543045,0.09,0.26,
543046,0.09,0.26,
543047,0.075,0.26,
543048,0.1,0.28,
543049,0.095,0.3,
543050,0.095,0.295,
543051,0.075,0.28,
543052,0.06,0.265,
543053,0.04,0.25,
543054,0.015,0.265,
543055,0.02,0.275,
543056,0.01,0.26,
543057,0.01,0.255,
543058,-0.01,0.245,
543059,-0.05,0.24,
543060,-0.04,0.23,
543061,-0.06,0.23,
543062,-0.055,0.225,
543063,-0.06,0.22,
543064,-0.07,0.205,
543065,-0.105,0.185,
543066,-0.105,0.18,
543067,-0.11,0.19,
543068,-0.09,0.17,
543069,-0.11,0.17,
543070,-0.125,0.15,
543071,-0.145,0.14,
543072,-0.13,0.15,
543073,-0.135,0.155,
543074,-0.125,0.145,
543075,-0.135,0.135,
543076,-0.15,0.11,
543077,-0.155,0.12,
543078,-0.17,0.115,
543079,-0.155,0.13,
543080,-0.155,0.125,
543081,-0.16,0.11,
543082,-0.17,0.095,
543083,-0.185,0.085,
543084,-0.185,0.095,
543085,-0.17,0.1,
543086,-0.175,0.1,
543087,-0.175,0.085,
543088,-0.17,0.07,
543089,-0.195,0.065,
543090,-0.185,0.075,
543091,-0.18,0.085,
543092,-0.17,0.085,
543093,-0.175,0.07,
543094,-0.19,0.055,
543095,-0.2,0.055,
543096,-0.2,0.06,
543097,-0.2,0.065,
543098,-0.195,0.055,
543099,-0.2,0.07,
543100,-0.205,0.045,
543101,-0.22,0.055,
543102,-0.2,0.055,
543103,-0.2,0.06,
543104,-0.19,0.055,
543105,-0.2,0.05,
543106,-0.2,0.04,
543107,-0.215,0.045,
543108,-0.22,0.04,
543109,-0.22,0.05,
543110,-0.21,0.055,
543111,-0.225,0.055,
543112,-0.225,0.035,
543113,-0.245,0.03,
543114,-0.23,0.04,
543115,-0.225,0.05,
543116,-0.22,0.045,
543117,-0.22,0.045,
543118,-0.235,0.03,
543119,-0.235,0.035,
543120,-0.24,0.035,
543121,-0.225,0.06,
543122,-0.22,0.045,
543123,-0.225,0.04,
543124,-0.22,0.03,
543125,-0.24,0.035,
543126,-0.235,0.035,
543127,-0.245,0.055,
543128,-0.235,0.04,
543129,-0.23,0.04,
543130,-0.245,0.02,
543131,-0.25,0.015,
543132,-0.25,0.035,
543133,-0.24,0.04,
543134,-0.23,0.04,
543135,-0.24,0.04,
543136,-0.25,0.025,
543137,-0.255,0.025,
543138,-0.255,0.035,
543139,-0.255,0.045,
543140,-0.24,0.045,
543141,-0.25,0.04,
543142,-0.265,0.015,
543143,-0.26,0.025,
543144,-0.26,0.035,
543145,-0.25,0.03,
543146,-0.25,0.04,
543147,-0.24,0.025,
543148,-0.255,0.02,
543149,-0.26,0.025,
543150,-0.265,0.025,
543151,-0.255,0.035,
543152,-0.235,0.04,
543153,-0.24,0.04,
543154,-0.25,0.025,
543155,-0.255,0.02,
543156,-0.26,0.02,
543157,-0.26,0.04,
543158,-0.245,0.04,
543159,-0.245,0.035,
543160,-0.245,0.025,
543161,-0.26,0.015,
543162,-0.26,0.025,
543163,-0.255,0.035,
543164,-0.245,0.03,
543165,-0.245,0.025,
543166,-0.25,0.005,
543167,-0.265,0.01,
543168,-0.255,0.02,
543169,-0.25,0.03,
543170,-0.235,0.03,
543171,-0.245,0.01,
543172,-0.25,0.0,
543173,-0.26,0.015,
543174,-0.26,0.02,
543175,-0.25,0.035,
543176,-0.245,0.02,
543177,-0.24,0.025,
543178,-0.255,0.01,
543179,-0.26,0.015,
543180,-0.245,0.025,
543181,-0.245,0.035,
543182,-0.23,0.035,
543183,-0.225,0.025,
543184,-0.235,0.025,
543185,-0.24,0.025,
543186,-0.235,0.03,
543187,-0.21,0.05,
543188,-0.18,0.045,
543189,-0.16,0.055,
543190,-0.09,0.06,
543191,0.06,0.09,
543192,0.465,0.215,
543193,0.875,0.545,
543194,0.785,0.875,
543195,0.36,0.8,/
543196,0.055,0.47,
543197,-0.035,0.275,
543198,0.01,0.24,
543199,0.02,0.26,
543200,0.0,0.24,
543201,-0.04,0.225,
543202,-0.065,0.195,
543203,-0.08,0.195,
543204,-0.085,0.205,
543205,-0.085,0.185,
543206,-0.09,0.16,
543207,-0.105,0.13,
543208,-0.12,0.12,
543209,-0.14,0.115,
543210,-0.14,0.13,
543211,-0.16,0.13,
543212,-0.18,0.12,
543213,-0.21,0.11,
543214,-0.235,0.085,
543215,-0.265,0.055,
543216,-0.28,0.065,
543217,-0.3,0.05,
543218,-0.345,0.035,
543219,-0.425,0.03,
543220,-0.49,0.025,
543221,-0.55,0.015,
543222,-0.575,0.01,
543223,-0.585,0.015,
543224,-0.615,0.01,
543225,-0.65,-0.025,
543226,-0.685,-0.085,
543227,-0.72,-0.135,
543228,-0.705,-0.175,
543229,-0.695,-0.185,
543230,-0.685,-0.225,
543231,-0.695,-0.27,
543232,-0.715,-0.325,
543233,-0.73,-0.375,
543234,-0.71,-0.415,
543235,-0.67,-0.47,
543236,-0.62,-0.51,
543237,-0.585,-0.57,
543238,-0.54,-0.61,
543239,-0.49,-0.57,
543240,-0.445,-0.515,
543241,-0.385,-0.45,
543242,-0.345,-0.4,
543243,-0.32,-0.355,
543244,-0.32,-0.3,
543245,-0.3,-0.235,
543246,-0.27,-0.175,
543247,-0.275,-0.135,
543248,-0.245,-0.125,
543249,-0.235,-0.14,
543250,-0.225,-0.125,
543251,-0.22,-0.14,
543252,-0.215,-0.115,
543253,-0.21,-0.105,
543254,-0.185,-0.1,
543255,-0.19,-0.095,
543256,-0.21,-0.105,
543257,-0.205,-0.1,
543258,-0.2,-0.09,
543259,-0.195,-0.075,
543260,-0.19,-0.07,
543261,-0.195,-0.07,
543262,-0.19,-0.07,
543263,-0.175,-0.065,
543264,-0.175,-0.035,
543265,-0.145,0.0,
543266,-0.12,0.025,
543267,-0.13,0.025,
543268,-0.125,0.015,
543269,-0.14,0.03,
543270,-0.115,0.035,
543271,-0.105,0.05,
543272,-0.09,0.055,
543273,-0.085,0.055,
543274,-0.095,0.04,
543275,-0.095,0.04,
543276,-0.095,0.05,
543277,-0.09,0.055,
543278,-0.07,0.07,
543279,-0.085,0.07,
543280,-0.07,0.055,
543281,-0.08,0.05,
543282,-0.065,0.07,
543283,-0.05,0.095,
543284,-0.055,0.09,
543285,-0.055,0.09,
543286,-0.055,0.075,
543287,-0.06,0.08,
543288,-0.045,0.1,
543289,-0.04,0.12,
543290,-0.035,0.115,
543291,-0.035,0.12,
543292,-0.035,0.115,
543293,-0.045,0.11,
543294,-0.035,0.125,
543295,-0.02,0.14,
543296,-0.015,0.14,
543297,-0.015,0.135,
543298,-0.015,0.14,
543299,-0.03,0.145,
543300,-0.02,0.15,
543301,-0.01,0.16,
543302,-0.005,0.175,
543303,0.005,0.165,
543304,-0.005,0.165,
543305,-0.01,0.175,
543306,-0.01,0.19,
543307,0.005,0.205,
543308,0.02,0.195,
543309,0.04,0.205,
543310,0.025,0.205,
543311,0.02,0.205,
543312,0.025,0.22,
543313,0.035,0.23,
543314,0.04,0.23,
543315,0.035,0.24,
543316,0.025,0.235,
543317,0.02,0.245,
543318,0.035,0.25,
543319,0.045,0.27,
543320,0.05,0.26,
543321,0.05,0.265,
543322,0.04,0.265,
543323,0.035,0.27,
543324,0.025,0.27,
543325,0.015,0.285,
543326,0.035,0.29,
543327,0.025,0.29,
543328,0.015,0.285,
543329,0.005,0.265,
543330,0.005,0.295,
543331,0.005,0.31,
543332,0.015,0.29,
543333,-0.005,0.285,
543334,-0.015,0.28,
543335,-0.04,0.27,
543336,-0.04,0.28,
543337,-0.045,0.3,
543338,-0.045,0.285,
543339,-0.06,0.28,
543340,-0.085,0.26,
543341,-0.09,0.255,
543342,-0.115,0.265,
543343,-0.105,0.27,
543344,-0.105,0.26,
543345,-0.105,0.25,
543346,-0.115,0.225,
543347,-0.13,0.205,
543348,-0.13,0.215,
543349,-0.135,0.225,
543350,-0.12,0.2,
543351,-0.11,0.185,
543352,-0.125,0.19,
543353,-0.125,0.17,
543354,-0.135,0.17,
543355,-0.115,0.18,
543356,-0.115,0.17,
543357,-0.13,0.15,
543358,-0.14,0.14,
543359,-0.135,0.145,
543360,-0.135,0.145,
543361,-0.12,0.155,
543362,-0.11,0.14,
543363,-0.1,0.13,
543364,-0.105,0.115,
543365,-0.115,0.125,
543366,-0.105,0.125,
543367,-0.095,0.14,
543368,-0.085,0.145,
543369,-0.105,0.135,
543370,-0.12,0.115,
543371,-0.15,0.115,
543372,-0.15,0.1,
543373,-0.155,0.11,
543374,-0.145,0.095,
543375,-0.16,0.1,
543376,-0.17,0.09,
543377,-0.18,0.08,
543378,-0.19,0.085,
543379,-0.19,0.095,
543380,-0.195,0.08,
543381,-0.19,0.075,
543382,-0.205,0.065,
543383,-0.22,0.07,
543384,-0.225,0.065,
543385,-0.205,0.065,
543386,-0.195,0.07,
543387,-0.2,0.05,
543388,-0.21,0.05,
543389,-0.22,0.035,
543390,-0.21,0.05,
543391,-0.215,0.065,
543392,-0.205,0.065,
543393,-0.215,0.065,
543394,-0.22,0.045,
543395,-0.23,0.045,
543396,-0.23,0.05,
543397,-0.21,0.06,
543398,-0.215,0.06,
543399,-0.21,0.05,
543400,-0.225,0.04,
543401,-0.25,0.035,
543402,-0.23,0.045,
543403,-0.235,0.065,
543404,-0.22,0.055,
543405,-0.235,0.055,
543406,-0.235,0.025,
543407,-0.255,0.03,
543408,-0.245,0.05,
543409,-0.245,0.06,
543410,-0.24,0.045,
543411,-0.235,0.04,
543412,-0.235,0.035,
543413,-0.245,0.035,
543414,-0.255,0.04,
543415,-0.255,0.035,
543416,-0.24,0.04,
