,V5,MLII,symbol
475404,-0.215,-0.235,
475405,-0.235,-0.24,
475406,-0.215,-0.25,
475407,-0.215,-0.24,
475408,-0.2,-0.23,
475409,-0.2,-0.235,
475410,-0.21,-0.255,
475411,-0.23,-0.28,
475412,-0.215,-0.28,
475413,-0.22,-0.27,
475414,-0.19,-0.28,
475415,-0.2,-0.285,
475416,-0.215,-0.295,
475417,-0.22,-0.315,
475418,-0.21,-0.305,
475419,-0.205,-0.295,
475420,-0.19,-0.28,
475421,-0.195,-0.29,
475422,-0.2,-0.305,
475423,-0.205,-0.31,
475424,-0.2,-0.315,
475425,-0.19,-0.32,
475426,-0.185,-0.325,
475427,-0.195,-0.32,
475428,-0.195,-0.345,
475429,-0.22,-0.35,
475430,-0.215,-0.34,
475431,-0.205,-0.33,
475432,-0.195,-0.325,
475433,-0.185,-0.34,
475434,-0.19,-0.36,
475435,-0.19,-0.37,
475436,-0.2,-0.355,
475437,-0.185,-0.355,
475438,-0.17,-0.34,
475439,-0.175,-0.345,
475440,-0.17,-0.375,
475441,-0.18,-0.375,
475442,-0.175,-0.375,
475443,-0.17,-0.37,
475444,-0.165,-0.355,
475445,-0.155,-0.365,
475446,-0.155,-0.375,
475447,-0.17,-0.39,
475448,-0.155,-0.385,
475449,-0.155,-0.375,
475450,-0.125,-0.355,
475451,-0.125,-0.36,
475452,-0.125,-0.365,
475453,-0.145,-0.36,
475454,-0.12,-0.36,
475455,-0.1,-0.345,
475456,-0.095,-0.34,
475457,-0.085,-0.345,
475458,-0.105,-0.33,
475459,-0.085,-0.32,
475460,-0.085,-0.3,
475461,-0.05,-0.28,
475462,-0.035,-0.255,
475463,-0.02,-0.255,
475464,-0.025,-0.245,
475465,-0.045,-0.245,
475466,-0.04,-0.2,
475467,-0.02,-0.18,
475468,0.0,-0.15,
475469,0.015,-0.12,
475470,-0.005,-0.125,
475471,-0.015,-0.11,
475472,-0.01,-0.09,
475473,0.0,-0.065,
475474,0.015,-0.055,
475475,0.005,-0.055,
475476,-0.015,-0.065,
475477,-0.045,-0.07,
475478,-0.05,-0.07,
475479,-0.055,-0.065,
475480,-0.045,-0.05,
475481,-0.045,-0.06,
475482,-0.07,-0.075,
475483,-0.095,-0.095,
475484,-0.105,-0.08,
475485,-0.1,-0.065,
475486,-0.095,-0.07,
475487,-0.1,-0.08,
475488,-0.115,-0.1,
475489,-0.135,-0.115,
475490,-0.14,-0.11,
475491,-0.135,-0.09,
475492,-0.105,-0.09,
475493,-0.125,-0.095,
475494,-0.16,-0.1,
475495,-0.205,-0.115,
475496,-0.21,-0.125,
475497,-0.2,-0.11,
475498,-0.19,-0.125,
475499,-0.17,-0.13,
475500,-0.18,-0.155,
475501,-0.215,-0.165,
475502,-0.215,-0.17,
475503,-0.195,-0.16,
475504,-0.19,-0.14,
475505,-0.2,-0.15,
475506,-0.195,-0.17,
475507,-0.215,-0.175,
475508,-0.22,-0.175,
475509,-0.21,-0.16,
475510,-0.2,-0.15,
475511,-0.205,-0.14,
475512,-0.205,-0.165,
475513,-0.22,-0.19,
475514,-0.22,-0.185,
475515,-0.205,-0.195,
475516,-0.195,-0.165,
475517,-0.19,-0.195,
475518,-0.21,-0.205,
475519,-0.23,-0.2,
475520,-0.24,-0.205,
475521,-0.22,-0.205,
475522,-0.215,-0.195,
475523,-0.21,-0.21,
475524,-0.21,-0.215,
475525,-0.225,-0.23,
475526,-0.23,-0.215,
475527,-0.215,-0.2,
475528,-0.22,-0.195,
475529,-0.2,-0.205,
475530,-0.215,-0.215,
475531,-0.225,-0.235,
475532,-0.235,-0.23,
475533,-0.22,-0.22,
475534,-0.2,-0.2,
475535,-0.205,-0.215,
475536,-0.205,-0.225,
475537,-0.245,-0.23,
475538,-0.255,-0.22,
475539,-0.215,-0.2,
475540,-0.185,-0.2,
475541,-0.2,-0.205,
475542,-0.2,-0.225,
475543,-0.21,-0.235,
475544,-0.225,-0.23,
475545,-0.205,-0.21,
475546,-0.185,-0.195,
475547,-0.195,-0.195,
475548,-0.2,-0.2,
475549,-0.22,-0.215,
475550,-0.22,-0.215,
475551,-0.215,-0.195,
475552,-0.215,-0.185,
475553,-0.22,-0.2,
475554,-0.225,-0.22,
475555,-0.24,-0.225,
475556,-0.235,-0.22,
475557,-0.225,-0.22,
475558,-0.215,-0.205,
475559,-0.22,-0.215,
475560,-0.245,-0.22,
475561,-0.26,-0.235,
475562,-0.26,-0.23,
475563,-0.24,-0.22,
475564,-0.225,-0.22,
475565,-0.24,-0.225,
475566,-0.25,-0.235,
475567,-0.265,-0.245,
475568,-0.245,-0.25,
475569,-0.24,-0.225,
475570,-0.235,-0.235,
475571,-0.23,-0.24,
475572,-0.245,-0.265,
475573,-0.25,-0.28,
475574,-0.26,-0.265,
475575,-0.25,-0.24,
475576,-0.25,-0.235,
475577,-0.25,-0.245,
475578,-0.25,-0.255,
475579,-0.265,-0.265,
475580,-0.27,-0.25,
475581,-0.27,-0.245,
475582,-0.275,-0.24,
475583,-0.28,-0.25,
475584,-0.28,-0.27,
475585,-0.295,-0.285,
475586,-0.3,-0.275,
475587,-0.28,-0.265,
475588,-0.3,-0.26,
475589,-0.29,-0.275,
475590,-0.29,-0.28,
475591,-0.32,-0.285,
475592,-0.295,-0.27,
475593,-0.285,-0.26,
475594,-0.275,-0.255,
475595,-0.29,-0.27,
475596,-0.29,-0.27,
475597,-0.295,-0.27,
475598,-0.305,-0.27,
475599,-0.285,-0.26,
475600,-0.265,-0.255,
475601,-0.265,-0.265,
475602,-0.29,-0.285,
475603,-0.305,-0.295,
475604,-0.31,-0.285,
475605,-0.3,-0.285,
475606,-0.28,-0.27,
475607,-0.285,-0.285,
475608,-0.305,-0.305,
475609,-0.315,-0.3,
475610,-0.325,-0.285,
475611,-0.295,-0.275,
475612,-0.3,-0.27,
475613,-0.3,-0.27,
475614,-0.31,-0.29,
475615,-0.32,-0.3,
475616,-0.34,-0.295,
475617,-0.33,-0.275,
475618,-0.32,-0.275,
475619,-0.32,-0.28,
475620,-0.32,-0.29,
475621,-0.32,-0.305,
475622,-0.32,-0.29,
475623,-0.295,-0.28,
475624,-0.275,-0.25,
475625,-0.26,-0.265,
475626,-0.285,-0.27,
475627,-0.295,-0.28,
475628,-0.285,-0.27,
475629,-0.28,-0.25,
475630,-0.275,-0.24,
475631,-0.275,-0.245,
475632,-0.285,-0.255,
475633,-0.285,-0.27,
475634,-0.28,-0.255,
475635,-0.265,-0.22,
475636,-0.25,-0.22,
475637,-0.25,-0.215,
475638,-0.255,-0.22,
475639,-0.28,-0.245,
475640,-0.28,-0.235,
475641,-0.275,-0.24,
475642,-0.28,-0.245,
475643,-0.28,-0.255,
475644,-0.305,-0.265,
475645,-0.33,-0.275,
475646,-0.335,-0.27,
475647,-0.325,-0.255,
475648,-0.31,-0.23,
475649,-0.295,-0.25,
475650,-0.305,-0.255,
475651,-0.31,-0.265,
475652,-0.31,-0.245,
475653,-0.29,-0.235,
475654,-0.27,-0.23,
475655,-0.27,-0.255,
475656,-0.285,-0.275,
475657,-0.295,-0.305,
475658,-0.32,-0.305,
475659,-0.335,-0.295,
475660,-0.34,-0.28,
475661,-0.355,-0.295,
475662,-0.365,-0.305,
475663,-0.375,-0.315,
475664,-0.37,-0.305,
475665,-0.38,-0.285,
475666,-0.355,-0.295,
475667,-0.36,-0.305,
475668,-0.37,-0.315,
475669,-0.375,-0.325,
475670,-0.38,-0.31,
475671,-0.38,-0.285,
475672,-0.355,-0.28,
475673,-0.35,-0.28,
475674,-0.36,-0.305,
475675,-0.38,-0.315,
475676,-0.385,-0.31,
475677,-0.385,-0.305,
475678,-0.365,-0.3,
475679,-0.37,-0.29,
475680,-0.37,-0.31,
475681,-0.375,-0.32,
475682,-0.38,-0.305,
475683,-0.38,-0.295,
475684,-0.36,-0.275,
475685,-0.34,-0.28,
475686,-0.355,-0.3,
475687,-0.38,-0.295,
475688,-0.365,-0.285,
475689,-0.34,-0.245,
475690,-0.335,-0.235,
475691,-0.33,-0.23,
475692,-0.35,-0.22,
475693,-0.35,-0.21,
475694,-0.34,-0.165,
475695,-0.315,-0.1,
475696,-0.255,-0.02,
475697,-0.225,0.035,
475698,-0.195,0.095,
475699,-0.18,0.18,
475700,-0.18,0.3,
475701,-0.19,0.45,
475702,-0.18,0.61,
475703,-0.175,0.755,
475704,-0.17,0.89,
475705,-0.165,1.02,
475706,-0.185,1.15,
475707,-0.24,1.29,
475708,-0.28,1.435,
475709,-0.295,1.595,
475710,-0.28,1.76,N
475711,-0.225,1.905,
475712,-0.125,1.945,
475713,0.03,1.875,
475714,0.165,1.645,
475715,0.235,1.24,
475716,0.225,0.735,
475717,0.075,0.34,
475718,-0.195,0.105,
475719,-0.45,-0.01,
475720,-0.585,-0.095,
475721,-0.625,-0.155,
475722,-0.6,-0.205,
475723,-0.565,-0.23,
475724,-0.495,-0.245,
475725,-0.425,-0.26,
475726,-0.355,-0.265,
475727,-0.34,-0.28,
475728,-0.34,-0.315,
475729,-0.355,-0.325,
475730,-0.35,-0.33,
475731,-0.345,-0.33,
475732,-0.335,-0.335,
475733,-0.33,-0.36,
475734,-0.335,-0.37,
475735,-0.35,-0.375,
475736,-0.35,-0.375,
475737,-0.33,-0.38,
475738,-0.31,-0.37,
475739,-0.305,-0.375,
475740,-0.31,-0.39,
475741,-0.305,-0.405,
475742,-0.305,-0.395,
475743,-0.305,-0.385,
475744,-0.285,-0.375,
475745,-0.29,-0.38,
475746,-0.295,-0.4,
475747,-0.305,-0.4,
475748,-0.325,-0.39,
475749,-0.29,-0.385,
475750,-0.27,-0.375,
475751,-0.27,-0.38,
475752,-0.28,-0.405,
475753,-0.3,-0.425,
475754,-0.295,-0.42,
475755,-0.285,-0.405,
475756,-0.27,-0.39,
475757,-0.26,-0.415,
475758,-0.27,-0.425,
475759,-0.285,-0.43,
475760,-0.28,-0.415,
475761,-0.28,-0.39,
475762,-0.26,-0.395,
475763,-0.25,-0.405,
475764,-0.255,-0.44,
475765,-0.275,-0.445,
475766,-0.275,-0.435,
475767,-0.255,-0.43,
475768,-0.24,-0.4,
475769,-0.245,-0.405,
475770,-0.245,-0.415,
475771,-0.255,-0.425,
475772,-0.245,-0.42,
475773,-0.23,-0.42,
475774,-0.22,-0.42,
475775,-0.215,-0.435,
475776,-0.245,-0.45,
475777,-0.26,-0.46,
475778,-0.255,-0.45,
475779,-0.25,-0.43,
475780,-0.225,-0.415,
475781,-0.22,-0.41,
475782,-0.23,-0.43,
475783,-0.235,-0.445,
475784,-0.235,-0.45,
475785,-0.22,-0.445,
475786,-0.21,-0.43,
475787,-0.21,-0.44,
475788,-0.22,-0.46,
475789,-0.225,-0.485,
475790,-0.23,-0.465,
475791,-0.215,-0.43,
475792,-0.205,-0.425,
475793,-0.2,-0.44,
475794,-0.205,-0.455,
475795,-0.215,-0.47,
475796,-0.2,-0.475,
475797,-0.19,-0.465,
475798,-0.18,-0.45,
475799,-0.175,-0.46,
475800,-0.18,-0.475,
475801,-0.185,-0.49,
475802,-0.175,-0.465,
475803,-0.185,-0.46,
475804,-0.135,-0.445,
475805,-0.14,-0.44,
475806,-0.145,-0.45,
475807,-0.155,-0.44,
475808,-0.155,-0.42,
475809,-0.155,-0.39,
475810,-0.12,-0.4,
475811,-0.12,-0.4,
475812,-0.135,-0.395,
475813,-0.13,-0.385,
475814,-0.135,-0.37,
475815,-0.1,-0.335,
475816,-0.085,-0.3,
475817,-0.09,-0.27,
475818,-0.1,-0.285,
475819,-0.08,-0.255,
475820,-0.08,-0.255,
475821,-0.06,-0.225,
475822,-0.055,-0.195,
475823,-0.075,-0.175,
475824,-0.055,-0.165,
475825,-0.075,-0.18,
475826,-0.08,-0.145,
475827,-0.05,-0.12,
475828,-0.035,-0.115,
475829,-0.05,-0.11,
475830,-0.07,-0.11,
475831,-0.085,-0.105,
475832,-0.09,-0.09,
475833,-0.07,-0.06,
475834,-0.07,-0.055,
475835,-0.065,-0.055,
475836,-0.095,-0.08,
475837,-0.11,-0.095,
475838,-0.11,-0.09,
475839,-0.105,-0.07,
475840,-0.1,-0.08,
475841,-0.135,-0.09,
475842,-0.135,-0.095,
475843,-0.16,-0.1,
475844,-0.165,-0.075,
475845,-0.155,-0.055,
475846,-0.145,-0.055,
475847,-0.14,-0.06,
475848,-0.155,-0.085,
475849,-0.17,-0.1,
475850,-0.18,-0.105,
475851,-0.18,-0.1,
475852,-0.175,-0.095,
475853,-0.185,-0.095,
475854,-0.195,-0.1,
475855,-0.205,-0.14,
475856,-0.21,-0.15,
475857,-0.195,-0.135,
475858,-0.195,-0.13,
475859,-0.195,-0.145,
475860,-0.22,-0.135,
475861,-0.235,-0.14,
475862,-0.225,-0.12,
475863,-0.215,-0.11,
475864,-0.21,-0.09,
475865,-0.195,-0.095,
475866,-0.21,-0.115,
475867,-0.215,-0.125,
475868,-0.21,-0.115,
475869,-0.205,-0.125,
475870,-0.195,-0.11,
475871,-0.195,-0.135,
475872,-0.2,-0.135,
475873,-0.22,-0.14,
475874,-0.22,-0.125,
475875,-0.21,-0.115,
475876,-0.19,-0.12,
475877,-0.19,-0.12,
475878,-0.195,-0.145,
475879,-0.215,-0.155,
475880,-0.21,-0.145,
475881,-0.2,-0.14,
475882,-0.195,-0.12,
475883,-0.2,-0.12,
475884,-0.195,-0.14,
475885,-0.2,-0.155,
475886,-0.21,-0.14,
475887,-0.21,-0.13,
475888,-0.19,-0.115,
475889,-0.19,-0.13,
475890,-0.2,-0.135,
475891,-0.215,-0.12,
475892,-0.195,-0.105,
475893,-0.19,-0.085,
475894,-0.17,-0.105,
475895,-0.19,-0.12,
475896,-0.19,-0.15,
475897,-0.205,-0.145,
475898,-0.2,-0.13,
475899,-0.195,-0.12,
475900,-0.175,-0.105,
475901,-0.17,-0.115,
475902,-0.19,-0.11,
475903,-0.19,-0.13,
475904,-0.21,-0.12,
475905,-0.19,-0.115,
475906,-0.18,-0.105,
475907,-0.175,-0.1,
475908,-0.18,-0.115,
475909,-0.2,-0.115,
475910,-0.2,-0.085,
475911,-0.2,-0.07,
475912,-0.195,-0.07,
475913,-0.19,-0.09,
475914,-0.2,-0.11,
475915,-0.2,-0.115,
475916,-0.21,-0.125,
475917,-0.195,-0.105,
475918,-0.185,-0.125,
475919,-0.21,-0.125,
475920,-0.215,-0.135,
475921,-0.23,-0.14,
475922,-0.235,-0.14,
475923,-0.22,-0.125,
475924,-0.21,-0.11,
475925,-0.205,-0.11,
475926,-0.205,-0.105,
475927,-0.225,-0.115,
475928,-0.215,-0.105,
475929,-0.22,-0.1,
475930,-0.205,-0.105,
475931,-0.22,-0.11,
475932,-0.22,-0.115,
475933,-0.23,-0.105,
475934,-0.235,-0.08,
475935,-0.215,-0.06,
475936,-0.195,-0.07,
475937,-0.205,-0.09,
475938,-0.215,-0.115,
475939,-0.25,-0.13,
475940,-0.275,-0.165,
475941,-0.245,-0.16,
475942,-0.235,-0.14,
475943,-0.235,-0.13,
475944,-0.25,-0.125,
475945,-0.245,-0.11,
475946,-0.26,-0.115,
475947,-0.245,-0.105,
475948,-0.235,-0.105,
475949,-0.24,-0.115,
475950,-0.235,-0.125,
475951,-0.245,-0.145,
475952,-0.24,-0.14,
475953,-0.255,-0.13,
475954,-0.25,-0.115,
475955,-0.23,-0.125,
475956,-0.245,-0.135,
475957,-0.255,-0.14,
475958,-0.25,-0.125,
475959,-0.235,-0.11,
475960,-0.225,-0.095,
475961,-0.22,-0.105,
475962,-0.23,-0.135,
475963,-0.24,-0.135,
475964,-0.255,-0.125,
475965,-0.235,-0.11,
475966,-0.21,-0.095,
475967,-0.19,-0.095,
475968,-0.21,-0.1,
475969,-0.215,-0.105,
475970,-0.22,-0.085,
475971,-0.205,-0.07,
475972,-0.19,-0.075,
475973,-0.175,-0.08,
475974,-0.185,-0.09,
475975,-0.21,-0.095,
475976,-0.2,-0.075,
475977,-0.185,-0.04,
475978,-0.175,-0.03,
475979,-0.17,-0.01,
475980,-0.165,-0.03,
475981,-0.175,-0.045,
475982,-0.195,-0.055,
475983,-0.175,-0.04,
475984,-0.175,-0.045,
475985,-0.185,-0.08,
475986,-0.21,-0.1,
475987,-0.22,-0.11,
475988,-0.235,-0.09,
475989,-0.225,-0.065,
475990,-0.2,-0.065,
475991,-0.21,-0.065,
475992,-0.215,-0.055,
475993,-0.22,-0.065,
475994,-0.2,-0.045,
475995,-0.185,-0.04,
475996,-0.165,-0.04,
475997,-0.185,-0.075,
475998,-0.2,-0.105,
475999,-0.215,-0.105,
476000,-0.23,-0.085,
476001,-0.24,-0.07,
476002,-0.245,-0.065,
476003,-0.24,-0.075,
476004,-0.25,-0.105,
476005,-0.245,-0.14,
476006,-0.245,-0.135,
476007,-0.245,-0.13,
476008,-0.24,-0.125,
476009,-0.245,-0.12,
476010,-0.25,-0.125,
476011,-0.245,-0.125,
476012,-0.24,-0.115,
476013,-0.225,-0.11,
476014,-0.22,-0.11,
476015,-0.22,-0.135,
476016,-0.24,-0.16,
476017,-0.255,-0.19,
476018,-0.265,-0.16,
476019,-0.255,-0.13,
476020,-0.245,-0.115,
476021,-0.25,-0.13,
476022,-0.25,-0.14,
476023,-0.27,-0.15,
476024,-0.265,-0.14,
476025,-0.255,-0.115,
476026,-0.245,-0.105,
476027,-0.245,-0.12,
476028,-0.255,-0.12,
476029,-0.27,-0.12,
476030,-0.275,-0.11,
476031,-0.25,-0.095,
476032,-0.235,-0.08,
476033,-0.225,-0.06,
476034,-0.23,-0.04,
476035,-0.22,-0.01,
476036,-0.205,0.055,
476037,-0.165,0.12,
476038,-0.105,0.205,
476039,-0.07,0.265,
476040,-0.05,0.33,
476041,-0.025,0.435,
476042,-0.04,0.565,
476043,-0.025,0.73,
476044,-0.015,0.91,
476045,-0.005,1.075,
476046,0.035,1.22,
476047,0.04,1.355,
476048,0.02,1.49,
476049,0.02,1.63,
476050,0.02,1.81,
476051,0.045,2.005,
476052,0.065,2.175,N
476053,0.135,2.255,
476054,0.265,2.23,
476055,0.415,2.055,
476056,0.52,1.67,
476057,0.51,1.145,
476058,0.34,0.675,
476059,0.055,0.385,
476060,-0.285,0.2,
476061,-0.485,0.09,
476062,-0.535,0.025,
476063,-0.53,-0.005,
476064,-0.51,-0.045,
476065,-0.48,-0.06,
476066,-0.4,-0.085,
476067,-0.32,-0.1,
476068,-0.25,-0.12,
476069,-0.24,-0.14,
476070,-0.25,-0.16,
476071,-0.255,-0.18,
476072,-0.265,-0.185,
476073,-0.245,-0.185,
476074,-0.235,-0.18,
476075,-0.23,-0.215,
476076,-0.235,-0.25,
476077,-0.26,-0.26,
476078,-0.265,-0.245,
476079,-0.235,-0.23,
476080,-0.22,-0.23,
476081,-0.22,-0.235,
476082,-0.215,-0.26,
476083,-0.225,-0.255,
476084,-0.23,-0.255,
476085,-0.215,-0.24,
476086,-0.195,-0.245,
476087,-0.205,-0.27,
476088,-0.205,-0.28,
476089,-0.215,-0.27,
476090,-0.22,-0.265,
476091,-0.205,-0.255,
476092,-0.185,-0.27,
476093,-0.195,-0.28,
476094,-0.215,-0.31,
476095,-0.21,-0.32,
476096,-0.225,-0.3,
476097,-0.2,-0.265,
476098,-0.175,-0.275,
476099,-0.185,-0.28,
476100,-0.195,-0.29,
476101,-0.205,-0.295,
476102,-0.205,-0.3,
476103,-0.19,-0.305,
476104,-0.17,-0.32,
476105,-0.18,-0.33,
476106,-0.195,-0.345,
476107,-0.21,-0.335,
476108,-0.215,-0.325,
476109,-0.205,-0.325,
476110,-0.175,-0.305,
476111,-0.175,-0.33,
476112,-0.18,-0.33,
476113,-0.195,-0.345,
476114,-0.2,-0.35,
476115,-0.2,-0.345,
476116,-0.17,-0.34,
476117,-0.165,-0.34,
476118,-0.185,-0.36,
476119,-0.195,-0.36,
476120,-0.18,-0.34,
476121,-0.165,-0.32,
476122,-0.15,-0.315,
476123,-0.165,-0.305,
476124,-0.165,-0.33,
476125,-0.165,-0.36,
476126,-0.17,-0.38,
476127,-0.16,-0.385,
476128,-0.135,-0.395,
476129,-0.155,-0.395,
476130,-0.185,-0.395,
476131,-0.195,-0.4,
476132,-0.185,-0.4,
476133,-0.155,-0.38,
476134,-0.135,-0.36,
476135,-0.145,-0.38,
476136,-0.145,-0.4,
476137,-0.145,-0.39,
476138,-0.155,-0.38,
476139,-0.135,-0.36,
476140,-0.125,-0.35,
476141,-0.11,-0.36,
476142,-0.11,-0.36,
476143,-0.11,-0.375,
476144,-0.1,-0.355,
476145,-0.08,-0.34,
476146,-0.07,-0.34,
476147,-0.07,-0.34,
476148,-0.07,-0.34,
476149,-0.08,-0.32,
476150,-0.06,-0.31,
476151,-0.04,-0.28,
476152,-0.02,-0.28,
476153,-0.015,-0.27,
476154,-0.02,-0.265,
476155,-0.01,-0.25,
476156,0.0,-0.2,
476157,0.02,-0.155,
476158,0.035,-0.125,
476159,0.05,-0.12,
476160,0.045,-0.105,
476161,0.05,-0.095,
476162,0.05,-0.07,
476163,0.05,-0.05,
476164,0.06,-0.055,
476165,0.05,-0.04,
476166,0.02,-0.045,
476167,0.01,-0.035,
476168,-0.005,-0.01,
476169,0.0,0.0,
476170,0.005,-0.005,
476171,-0.01,-0.01,
476172,-0.04,-0.02,
476173,-0.06,-0.015,
476174,-0.07,0.005,
476175,-0.055,0.025,
476176,-0.05,0.015,
476177,-0.065,0.005,
476178,-0.085,-0.01,
476179,-0.11,-0.02,
476180,-0.12,-0.025,
476181,-0.11,-0.03,
476182,-0.105,-0.025,
476183,-0.12,-0.025,
476184,-0.125,-0.035,
476185,-0.145,-0.04,
476186,-0.155,-0.03,
476187,-0.155,-0.015,
476188,-0.13,-0.01,
476189,-0.13,-0.03,
476190,-0.145,-0.04,
476191,-0.15,-0.065,
476192,-0.16,-0.07,
476193,-0.155,-0.075,
476194,-0.155,-0.07,
476195,-0.18,-0.065,
476196,-0.18,-0.07,
476197,-0.18,-0.065,
476198,-0.18,-0.06,
476199,-0.155,-0.025,
476200,-0.16,-0.045,
476201,-0.16,-0.055,
476202,-0.165,-0.07,
476203,-0.175,-0.065,
476204,-0.18,-0.06,
476205,-0.175,-0.04,
476206,-0.15,-0.045,
476207,-0.155,-0.05,
476208,-0.18,-0.045,
476209,-0.175,-0.055,
476210,-0.19,-0.045,
476211,-0.18,-0.035,
476212,-0.16,-0.07,
476213,-0.17,-0.095,
476214,-0.2,-0.105,
476215,-0.215,-0.105,
476216,-0.22,-0.095,
476217,-0.22,-0.08,
476218,-0.19,-0.07,
476219,-0.19,-0.085,
476220,-0.21,-0.1,
476221,-0.22,-0.11,
476222,-0.215,-0.075,
476223,-0.215,-0.06,
476224,-0.185,-0.05,
476225,-0.18,-0.085,
476226,-0.185,-0.105,
476227,-0.205,-0.115,
476228,-0.21,-0.095,
476229,-0.205,-0.085,
476230,-0.175,-0.075,
476231,-0.185,-0.085,
476232,-0.195,-0.08,
476233,-0.205,-0.08,
476234,-0.2,-0.06,
476235,-0.185,-0.055,
476236,-0.17,-0.045,
476237,-0.185,-0.075,
476238,-0.185,-0.085,
476239,-0.2,-0.095,
476240,-0.2,-0.09,
476241,-0.185,-0.075,
476242,-0.185,-0.065,
476243,-0.19,-0.075,
476244,-0.22,-0.09,
476245,-0.235,-0.1,
476246,-0.22,-0.09,
476247,-0.21,-0.065,
476248,-0.195,-0.06,
476249,-0.19,-0.075,
476250,-0.195,-0.09,
476251,-0.19,-0.085,
476252,-0.21,-0.075,
476253,-0.205,-0.06,
476254,-0.185,-0.06,
476255,-0.19,-0.07,
476256,-0.21,-0.075,
476257,-0.21,-0.08,
476258,-0.21,-0.07,
476259,-0.205,-0.055,
476260,-0.185,-0.055,
476261,-0.205,-0.06,
476262,-0.205,-0.07,
476263,-0.23,-0.085,
476264,-0.22,-0.08,
476265,-0.2,-0.07,
476266,-0.195,-0.08,
476267,-0.21,-0.105,
476268,-0.22,-0.105,
476269,-0.245,-0.105,
476270,-0.245,-0.08,
476271,-0.235,-0.07,
476272,-0.22,-0.085,
476273,-0.21,-0.095,
476274,-0.23,-0.115,
476275,-0.255,-0.105,
476276,-0.235,-0.09,
476277,-0.22,-0.08,
476278,-0.21,-0.095,
476279,-0.21,-0.105,
476280,-0.23,-0.095,
476281,-0.25,-0.085,
476282,-0.265,-0.08,
476283,-0.245,-0.08,
476284,-0.225,-0.09,
476285,-0.225,-0.105,
476286,-0.235,-0.115,
476287,-0.245,-0.11,
476288,-0.25,-0.095,
476289,-0.25,-0.06,
476290,-0.245,-0.07,
476291,-0.245,-0.08,
476292,-0.275,-0.1,
476293,-0.27,-0.11,
476294,-0.275,-0.1,
476295,-0.265,-0.1,
476296,-0.24,-0.105,
476297,-0.24,-0.11,
476298,-0.26,-0.125,
476299,-0.275,-0.12,
476300,-0.28,-0.1,
476301,-0.26,-0.09,
476302,-0.24,-0.08,
476303,-0.23,-0.1,
476304,-0.235,-0.13,
476305,-0.245,-0.13,
476306,-0.25,-0.1,
476307,-0.225,-0.085,
476308,-0.205,-0.085,
476309,-0.205,-0.08,
476310,-0.215,-0.09,
476311,-0.225,-0.09,
476312,-0.235,-0.065,
476313,-0.22,-0.04,
476314,-0.195,-0.06,
476315,-0.18,-0.08,
476316,-0.185,-0.075,
476317,-0.2,-0.06,
476318,-0.19,-0.02,
476319,-0.18,-0.03,
476320,-0.16,-0.055,
476321,-0.185,-0.06,
476322,-0.205,-0.075,
476323,-0.235,-0.07,
476324,-0.24,-0.06,
476325,-0.235,-0.05,
476326,-0.225,-0.06,
476327,-0.24,-0.065,
476328,-0.245,-0.07,
476329,-0.265,-0.06,
476330,-0.255,-0.035,
476331,-0.25,-0.025,
476332,-0.215,-0.045,
476333,-0.215,-0.06,
476334,-0.235,-0.07,
476335,-0.245,-0.06,
476336,-0.24,-0.06,
476337,-0.22,-0.06,
476338,-0.195,-0.09,
476339,-0.225,-0.125,
476340,-0.25,-0.145,
476341,-0.295,-0.14,
476342,-0.325,-0.12,
476343,-0.33,-0.11,
476344,-0.32,-0.11,
476345,-0.31,-0.125,
476346,-0.31,-0.145,
476347,-0.315,-0.135,
476348,-0.32,-0.13,
476349,-0.3,-0.11,
476350,-0.285,-0.125,
476351,-0.3,-0.13,
476352,-0.325,-0.135,
476353,-0.34,-0.125,
476354,-0.32,-0.13,
476355,-0.315,-0.105,
476356,-0.305,-0.1,
476357,-0.31,-0.115,
476358,-0.325,-0.135,
476359,-0.35,-0.14,
476360,-0.335,-0.12,
476361,-0.315,-0.115,
476362,-0.295,-0.115,
476363,-0.325,-0.14,
476364,-0.33,-0.145,
476365,-0.325,-0.15,
476366,-0.325,-0.125,
476367,-0.325,-0.1,
476368,-0.3,-0.1,
476369,-0.29,-0.09,
476370,-0.3,-0.115,
476371,-0.3,-0.11,
476372,-0.29,-0.105,
476373,-0.285,-0.065,
476374,-0.265,-0.03,
476375,-0.27,0.0,
476376,-0.255,0.04,
476377,-0.225,0.12,
476378,-0.18,0.21,
476379,-0.135,0.295,
476380,-0.09,0.42,
476381,-0.1,0.555,
476382,-0.135,0.72,
476383,-0.145,0.915,
476384,-0.125,1.09,
476385,-0.08,1.24,
476386,-0.065,1.365,
476387,-0.095,1.475,
476388,-0.15,1.58,
476389,-0.185,1.735,
476390,-0.18,1.92,
476391,-0.13,2.085,N
476392,-0.025,2.17,
476393,0.085,2.13,
476394,0.2,1.955,
476395,0.285,1.625,
476396,0.315,1.155,
476397,0.235,0.705,
476398,0.02,0.36,
476399,-0.27,0.18,
476400,-0.515,0.035,
476401,-0.625,-0.035,
476402,-0.63,-0.085,
476403,-0.605,-0.105,
476404,-0.56,-0.115,
476405,-0.515,-0.145,
476406,-0.445,-0.17,
476407,-0.375,-0.195,
476408,-0.355,-0.19,
476409,-0.34,-0.195,
476410,-0.345,-0.215,
